set_id,price,brand,Format,Farbe,Verpackungseinheit,Papierstaerke
213389,15.126471,Mondi,DIN A4 (210 x 297 mm),rosa,500,80
9986058,8.347955,Mondi,DIN A4 (210 x 297 mm),orange,250,160
10748013,46.34046,HP,unknown,hochweiss,unknown,130
2793292,4.0878906,Igepa,DIN A4 (210 x 297 mm),weiss,500,70
3148976,5.491462,Staples,DIN A4 (210 x 297 mm),blau,250,160
3389772,6.012917,Clairefontaine,DIN A4 (210 x 297 mm),aprikose,500,80
7454406,34.04559,Papier Union,unknown,perlgrau,100,320
3260021,4.4685163,Papyrus,DIN A4 (210 x 297 mm),unknown,500,80
5669014,15.413693,Staples,DIN A4 (210 x 297 mm),weiss,2500,80
14633714,9.597694,Staples,DIN A3 (297 x 420 mm),gelb,500,80
1552887,4.745,RecyStar,DIN A4 (210 x 297 mm),beige,500,80
6149105,3.310294,Papyrus,DIN A4 (210 x 297 mm),weiss,500,75
6388121,11.723723,Papyrus,DIN A3 (297 x 420 mm),chamois,500,80
4933948,3.4840348,Schaefer Group,DIN A4 (210 x 297 mm),weiss,500,unknown
8524494,10.360772,Clairefontaine,DIN A3 (297 x 420 mm),weiss,500,90
8803850,9.209432,Staples,DIN A4 (210 x 297 mm),neongelb,500,80
5933596,15.011398,Unbekannt,DIN A3 (297 x 420 mm),gelb,500,80
5220070,9.458038,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,110
7795493,11.562861,Mondi,DIN A4 (210 x 297 mm),weiss,250,170
10199476,8.602356,Soennecken,DIN A3 (297 x 420 mm),weiss,500,80
2970836,4.7883334,Clairefontaine,DIN A4 (210 x 297 mm),rosa,500,80
15921692,4.9574995,Arjowiggins,unknown,gruen,100,90
3998818,7.9175878,Inapa,DIN A3 (297 x 420 mm),weiss,500,80
5113505,123.5623,Mondi,unknown,weiss,500,100
12081168,5.629275,Double A,DIN A3 (297 x 420 mm),weiss,500,75
9141539,20.339024,HP,DIN A4 (210 x 297 mm),weiss,20,300
1603261,3.2851279,Clairefontaine,DIN A5 (148 x 210 mm),unknown,500,80
7464664,82.92067,Papier Union,unknown,unknown,100,240
3939656,6.9569225,Papyrus,DIN A4 (210 x 297 mm),gruen,500,80
14057546,4.895,Steinbeis Papier,DIN A4 (210 x 297 mm),gruen,500,80
11972401,8.709999,Clairefontaine,DIN A4 (210 x 297 mm),weiss,250,160
6616111,8.103751,Clairefontaine,DIN A3 (297 x 420 mm),weiss,250,160
1985410,6.447619,Trophee,DIN A4 (210 x 297 mm),unknown,500,80
2560926,5.4546523,Clairefontaine,DIN A4 (210 x 297 mm),gelb,100,80
7462056,11.165471,Mondi,DIN A4 (210 x 297 mm),weiss,250,200
4037871,15.5222,Trophée Color,unknown,gruen,2500,80
10590981,22.211502,Papier Union,unknown,elfenbein,100,400
15133206,16.562819,Igepa,DIN A3 (297 x 420 mm),goldgelb,500,80
3719763,7.8307652,UPM,DIN A4 (210 x 297 mm),weiss,500,80
7454412,8.051498,Papier Union,unknown,kieselgrau,100,320
7615989,64.540634,HP,unknown,hochweiss,unknown,130
14504148,6.411667,Mondi,DIN A4 (210 x 297 mm),unknown,500,80
15879622,17.070253,Mondi,DIN A3 (297 x 420 mm),weiss,500,100
4884449,20.425232,Discovery,DIN A4 (210 x 297 mm),weiss,2500,75
13411625,12.402395,Image,DIN A3 (297 x 420 mm),weiss,500,90
8217658,19.190996,Mondi,DIN A3 (297 x 420 mm),weiss,150,280
16213466,13.499752,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
9883576,12.430835,Mondi,DIN A3 (297 x 420 mm),weiss,500,80
5246666,2.4892855,Lyreco,DIN A4 (210 x 297 mm),weiss,500,80
7519447,2.8494372,SMART COPY,DIN A4 (210 x 297 mm),weiss,500,80
16087485,15.671668,Xerox,DIN A3 (297 x 420 mm),weiss,250,160
16069617,12.436586,Clairefontaine,unknown,sand,250,160
13261429,11.416249,Clairefontaine,DIN A3 (297 x 420 mm),gruen,250,160
7020520,11.721966,Metsae,DIN A4 (210 x 297 mm),weiss,200,100
10464486,2.9525,Papier Union,unknown,unknown,100,90
7138010,7.0504165,Clairefontaine,DIN A4 (210 x 297 mm),weiss,250,100
7454445,15.570246,Papier Union,unknown,perlgrau,100,320
10191557,12.694295,Epson,DIN A4 (210 x 297 mm),weiss,50,192
16036722,3.8025994,Antalis,DIN A4 (210 x 297 mm),unknown,500,80
13478719,6.089373,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,80
5393020,14.784891,Papyrus,DIN A4 (210 x 297 mm),hellgelb,250,120
15928289,9.442251,Arjowiggins,unknown,unknown,100,90
8672149,6.3438888,HP,DIN A4 (210 x 297 mm),weiss,500,100
1241698,13.505,Clairefontaine,DIN A3 (297 x 420 mm),beige,250,160
16320653,9.205702,Mondi,DIN A4 (210 x 297 mm),weiss,250,200
4155707,8.178244,Mondi,DIN A3 (297 x 420 mm),weiss,500,80
219510,10.080532,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,90
4607100,7.0598965,Mondi,DIN A4 (210 x 297 mm),gold,500,80
15908682,17.233334,Rainbow,DIN A3 (297 x 420 mm),gelb,250,160
876295,43.66685,Papier Union,unknown,ziegelrot,100,320
15770385,5.377999,Arjowiggins,unknown,grau,100,120
14438972,5.373302,Igepa,DIN A4 (210 x 297 mm),gelb,250,80
12352290,12.562164,Mondi,DIN A3 (297 x 420 mm),mittelgruen,500,80
8227040,11.288252,Arjowiggins,unknown,californiablau,100,240
10148035,35.004417,Papier Union,DIN A2 (420 x 594 mm),kieselgrau,100,170
8861797,41.917416,Papier Union,DIN A3 (297 x 420 mm),dunkelgruen,100,240
901760,31.307398,HP,unknown,weiss,unknown,90
10298385,11.608773,Clairefontaine,DIN A3 (297 x 420 mm),unknown,500,80
10857195,4.7395186,Staples,DIN A4 (210 x 297 mm),hellblau,500,80
11119800,15.452248,Clairefontaine,unknown,weiss,250,160
7497508,6.6049995,Papier Union,DIN A5 (148 x 210 mm),goldgelb,100,240
8871919,24.856005,Papier Union,DIN A4 (210 x 297 mm),kirschrot,100,320
2457956,10.187414,Igepa,DIN A3 (297 x 420 mm),weiss,500,90
13123123,3.449893,Antalis,DIN A4 (210 x 297 mm),weiss,500,80
6804454,10.848759,HP,unknown,weiss,500,80
14814827,1272.7894,Rainbow,DIN A5 (148 x 210 mm),gruen,200000,80
4736701,8.024335,RecyStar,DIN A4 (210 x 297 mm),rosa,250,160
7501301,2.4172497,Papier Union,unknown,aprikose,100,90
941655,9.562263,Clairefontaine,unknown,weiss,500,80
10863885,12.705606,Clairefontaine,DIN A3 (297 x 420 mm),rosa,250,160
12802779,5.3704166,Clairefontaine,DIN A4 (210 x 297 mm),orange,500,80
9721211,4.5766664,Clairefontaine,DIN A4 (210 x 297 mm),violett,50,160
12171128,22.895254,Clairefontaine,unknown,unknown,500,80
12485491,7.2345843,Clairefontaine,DIN A3 (297 x 420 mm),weiss,125,250
13405791,7.107186,Staples,DIN A4 (210 x 297 mm),unknown,25,240
6075173,13.685978,Staples,DIN A4 (210 x 297 mm),unknown,2500,80
7642703,13.564252,Clairefontaine,DIN A3 (297 x 420 mm),weiss,125,280
8365398,9.255833,Clairefontaine,DIN A4 (210 x 297 mm),weiss,250,170
9163730,4.841952,UPM,DIN A4 (210 x 297 mm),weiss,500,80
12661757,19.819208,Clairefontaine,unknown,neongelb,500,80
7497501,53.05828,Papier Union,unknown,goldgelb,100,240
2566263,79.0,Papyrus,DIN A4 (210 x 297 mm),weiss,2500,80
15688266,8.421169,Papyrus,DIN A4 (210 x 297 mm),gruen,250,160
6555524,13.85125,Papier Union,unknown,dunkelgruen,100,170
3008070,4.7866664,Clairefontaine,DIN A4 (210 x 297 mm),hellgrau,500,80
6774062,6.11225,Xerox,unknown,weiss,500,80
5757990,4.049652,Staples,DIN A4 (210 x 297 mm),weiss,500,80
10591469,41.53799,Papier Union,unknown,unknown,100,120
12681333,6.737935,Clairefontaine,DIN A4 (210 x 297 mm),orange,500,80
12635470,10.846922,Lyreco,DIN A3 (297 x 420 mm),unknown,500,80
7642711,19.548504,Clairefontaine,unknown,weiss,250,190
9462969,22.690832,Yes,DIN A4 (210 x 297 mm),weiss,2500,80
12920831,25.44,Sigel,DIN A4 (210 x 297 mm),weiss,25,200
9709557,2.2208333,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),hellblau,50,80
15418910,30.828333,Xerox,DIN SRA3 (320 x 450 mm),weiss,250,300
11094195,17.098095,Papyrus,DIN A4 (210 x 297 mm),weiss,2500,80
1722488,6.477259,Inapa,DIN A3 (297 x 420 mm),weiss,500,80
12775537,10.4383335,Clairefontaine,DIN A3 (297 x 420 mm),blau,500,80
12941741,7.446252,Staples,DIN A4 (210 x 297 mm),ultraweiss,25,240
15274887,15.665001,Xerox,DIN SRA3 (320 x 450 mm),weiss,250,150
16053228,4.944642,Clairefontaine,DIN A4 (210 x 297 mm),weiss,125,250
8052571,522.5187,Double A,DIN A4 (210 x 297 mm),weiss,100000,80
8008418,9.581751,Arjowiggins,unknown,zitronengelb,100,90
8445193,21.843643,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
10078509,14.853386,Sigel,DIN A4 (210 x 297 mm),weiss,500,100
8227070,11.279001,Arjowiggins,unknown,goldgelb,100,240
14482283,27.520502,Mondi,unknown,weiss,250,220
15857401,4.8518906,Papyrus,DIN A4 (210 x 297 mm),blau,500,80
6430852,16.357506,Lyreco,DIN A3 (297 x 420 mm),blau,500,80
7642724,8.730749,Clairefontaine,DIN A3 (297 x 420 mm),weiss,125,210
7345438,2.2175002,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),gruen,25,160
12670687,16.155418,Xerox,DIN SRA3 (320 x 450 mm),weiss,125,300
10195963,17.19,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,20,160
7718450,15.162857,HP,DIN A4 (210 x 297 mm),weiss,2500,80
13171696,9.902188,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,40,180
15921604,5.8305006,Arjowiggins,unknown,blau,100,120
5717025,3.5630004,Papyrus,DIN A4 (210 x 297 mm),weiss,500,75
7501316,2.563,Papier Union,unknown,zitronengelb,100,90
1022252,5.240755,Clairefontaine,DIN A4 (210 x 297 mm),gruen,50,160
2000435,20.319874,Clairefontaine,unknown,blau,250,120
5098273,16.924093,Igepa,DIN A3 (297 x 420 mm),maigruen,500,80
12086000,4.196257,Mondi,DIN A4 (210 x 297 mm),weiss,500,80
7512878,5.47722,Papyrus,DIN A4 (210 x 297 mm),weiss,250,120
13272187,8.87,HP,DIN A3 (297 x 420 mm),weiss,250,160
4834164,3.9890842,Unbekannt,unknown,weiss,unknown,80
6109904,4.785981,Staples,DIN A4 (210 x 297 mm),grau,500,80
8243974,17.560577,Papyrus,DIN A4 (210 x 297 mm),grau,500,80
8227002,24.34125,Arjowiggins,DIN A3 (297 x 420 mm),pistaziengrün,100,240
9613471,4.594167,Clairefontaine,DIN A4 (210 x 297 mm),fuchsia,100,80
3476635,18.45125,Xerox,DIN A3 (297 x 420 mm),weiss,250,150
15401297,18.692503,Xerox,DIN SRA3 (320 x 450 mm),weiss,125,350
10392419,43.88269,Clairefontaine,DIN A4 (210 x 297 mm),unknown,2500,80
3451356,8.4454155,Team Group,DIN A3 (297 x 420 mm),weiss,500,80
358546,14.653374,Clairefontaine,DIN SRA3 (320 x 450 mm),weiss,125,350
8587151,22.899998,Papyrus,DIN A4 (210 x 297 mm),weiss,5000,unknown
9259056,7.2168846,Unbekannt,DIN A4 (210 x 297 mm),rosa,250,160
2893496,41.49,Epson,DIN A3 (297 x 420 mm),unknown,50,192
10460026,48.814274,Papier Union,unknown,perlgrau,100,240
12639850,16.575312,Papyrus,DIN A4 (210 x 297 mm),gelb,250,160
7497540,4.6477513,Papier Union,unknown,goldgelb,100,170
10254761,10.565417,Clairefontaine,DIN A3 (297 x 420 mm),weiss,250,135
11824580,23.26417,Mondi,DIN SRA3 (320 x 450 mm),weiss,150,250
11228145,6.3560615,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,100
15893968,6.86547,Papyrus,DIN A4 (210 x 297 mm),weiss,250,120
571703,7.7986274,Clairefontaine,DIN A4 (210 x 297 mm),aprikose,500,80
7955605,5.616333,Papyrus,DIN A4 (210 x 297 mm),hellrosa,500,80
7497529,3.3737495,Papier Union,unknown,goldgelb,100,120
5835135,6.0707498,Papier Union,unknown,beige,100,240
12302888,4.911135,Staples,DIN A4 (210 x 297 mm),korallenrot,250,120
1501245,3.365311,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
10786373,9.350084,Papyrus,DIN A4 (210 x 297 mm),weiss,250,200
4453642,17.083336,HP,DIN A4 (210 x 297 mm),weiss,50,180
10460037,34.975006,Papier Union,unknown,perlgrau,100,170
13325973,3.9774995,Clairefontaine,DIN A4 (210 x 297 mm),gruen,250,120
8855050,14.810026,Mondi,DIN A3 (297 x 420 mm),wasserblau,500,160
9603218,3.9481454,Clairefontaine,DIN A4 (210 x 297 mm),gelb,50,160
12926185,6.2142324,Clairefontaine,DIN A4 (210 x 297 mm),unknown,500,80
4195786,29.580002,Image,DIN SRA3 (320 x 450 mm),weiss,250,200
266767,7.2359433,Unbekannt,DIN A4 (210 x 297 mm),maigruen,250,120
4195780,22.535004,Image,DIN SRA3 (320 x 450 mm),weiss,250,160
10460050,3.1287503,Papier Union,unknown,perlgrau,100,120
986588,14.931647,Mondi,DIN A3 (297 x 420 mm),gruen,250,160
16088746,28.002552,Xerox,DIN A4 (210 x 297 mm),weiss,2500,80
13315705,3.9724994,Clairefontaine,DIN A4 (210 x 297 mm),blau,250,120
3301012,15.780246,Unbekannt,DIN A3 (297 x 420 mm),gelb,250,160
7497525,26.981497,Papier Union,unknown,goldgelb,100,120
13649659,15.527587,Mondi,unknown,weiss,250,160
2684102,7.98911,Clairefontaine,DIN A4 (210 x 297 mm),violett,250,160
6299402,12.821373,Unbekannt,DIN A3 (297 x 420 mm),weiss,125,250
8263573,16.171,Arjowiggins,unknown,grau,100,170
11530067,6.3613334,Mondi,DIN A3 (297 x 420 mm),unknown,500,60
8831093,53.066566,Papier Union,unknown,californiablau,100,240
13033169,8.408789,Image,DIN A3 (297 x 420 mm),weiss,250,120
14602551,2.335111,Clairefontaine,DIN A4 (210 x 297 mm),weiss,100,80
8130441,10.2072935,Clairefontaine,DIN A4 (210 x 297 mm),unknown,250,160
2826600,7.347619,Clairefontaine,DIN A4 (210 x 297 mm),weiss,250,160
13279612,5.905,Clairefontaine,DIN A4 (210 x 297 mm),orange,250,160
2846208,9.803601,Epson,unknown,weiss,80,255
1742951,7.9676695,Steinbeis Papier,DIN A3 (297 x 420 mm),weiss,500,80
4951714,3.8361113,Stora Enso,DIN A4 (210 x 297 mm),weiss,2500,80
14609198,5.299231,UPM,DIN A4 (210 x 297 mm),weiss,500,80
3963283,14.03645,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,1500,80
11168802,4.148967,Image,DIN A4 (210 x 297 mm),weiss,500,80
1920120,4.6386647,Steinbeis Papier,DIN A4 (210 x 297 mm),unknown,500,80
7652106,10.15104,Steinbeis Papier,DIN A3 (297 x 420 mm),weiss,500,80
13310111,4.7937493,Clairefontaine,DIN A4 (210 x 297 mm),gruen,500,80
2429099,4.7636266,Portucel Soporcel,DIN A4 (210 x 297 mm),unknown,500,80
11324699,19.966253,HP,unknown,weiss,125,280
964395,2.2116668,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),hellgruen,35,120
9671293,5.1283336,Steinbeis Papier,DIN A4 (210 x 297 mm),pastellgruen,500,80
11998154,40.55,HP,unknown,weiss,unknown,90
1446902,37.097477,Freytag & Petersen,DIN A4 (210 x 297 mm),weiss,5000,80
269860,5.4237943,Mondi,DIN A4 (210 x 297 mm),vanille,250,120
4195853,19.359583,Image,DIN A3 (297 x 420 mm),weiss,125,300
16075419,31.632507,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,90
289498,5.285079,Inapa,DIN A4 (210 x 297 mm),weiss,500,80
5379672,7.099356,Mondi,DIN A5 (148 x 210 mm),wasserblau,1000,80
16084335,4.5530767,Rainbow,unknown,unknown,unknown,unknown
3049335,9.438333,Clairefontaine,DIN A3 (297 x 420 mm),beige,250,160
3348504,7.163291,TOP-Preis,DIN A4 (210 x 297 mm),orange,250,120
3533749,17.287024,Xerox,DIN A4 (210 x 297 mm),weiss,2500,80
9866245,7.667147,Papyrus,DIN A4 (210 x 297 mm),weiss,250,160
14934595,3.6656413,Corona,DIN A4 (210 x 297 mm),weiss,500,80
3169915,10.960834,Mondi,DIN A4 (210 x 297 mm),weiss,250,160
11785400,2.3366666,5 Star,DIN A4 (210 x 297 mm),weiss,500,80
13320362,6.9189477,Staples,DIN A4 (210 x 297 mm),weiss,250,160
7457592,9.908248,Papier Union,unknown,dunkelgruen,100,120
4195846,16.892916,Image,DIN SRA3 (320 x 450 mm),weiss,250,120
8968524,16.541378,Mondi,DIN A3 (297 x 420 mm),unknown,500,90
3476737,29.652502,Xerox,DIN A3 (297 x 420 mm),weiss,250,250
7457586,5.1362505,Papier Union,unknown,dunkelgruen,100,120
14395494,5.1225405,Schaefer Group,unknown,weiss,500,80
8446,10.665315,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,150,90
15758627,18.309584,Xerox,DIN A4 (210 x 297 mm),weiss,250,250
7457583,21.1335,Papier Union,unknown,unknown,100,120
15585993,23.75625,Xerox,DIN SRA3 (320 x 450 mm),weiss,500,115
7048825,8.04498,Pioneer Electronics,DIN A4 (210 x 297 mm),weiss,250,160
13519623,5.3085217,Igepa,DIN A4 (210 x 297 mm),orange,unknown,80
11970614,14.814468,Multicopy,unknown,unknown,unknown,unknown
6482097,9.589224,Clairefontaine,DIN A3 (297 x 420 mm),elfenbein,125,210
9924569,12.629763,Clairefontaine,DIN A3 (297 x 420 mm),weiss,250,160
6690054,13.750576,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
10470323,20.123,Papier Union,unknown,elfenbein,100,90
3968984,5.8359466,Staples,DIN A4 (210 x 297 mm),weiss,500,100
10817911,2.621389,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
3574243,97.57429,HP,unknown,unknown,unknown,unknown
4195859,25.274584,Image,DIN SRA3 (320 x 450 mm),weiss,500,90
424490,6.204557,Staples,DIN A4 (210 x 297 mm),blau,250,160
9343667,14.518747,Clairefontaine,DIN A3 (297 x 420 mm),kanariengelb,500,80
12963987,4.7595835,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
3173119,39.541615,Schaefer Group,DIN A4 (210 x 297 mm),weiss,2500,100
1944142,5.8000393,Papyrus,DIN A4 (210 x 297 mm),grau,250,120
13014841,5.90375,Clairefontaine,DIN A4 (210 x 297 mm),gruen,250,160
6852067,21.182426,Clairefontaine,unknown,gruen,1000,160
7367608,7.7716684,Lyreco,DIN A4 (210 x 297 mm),unknown,500,80
7742068,8.106393,TOP-Preis,DIN A4 (210 x 297 mm),gold,500,80
8241273,9.352869,Papyrus,DIN A3 (297 x 420 mm),ultraweiss,500,80
10470337,6.0689993,Papier Union,unknown,elfenbein,100,240
468073,24.36075,Arjowiggins,unknown,zitronengelb,100,240
6108537,7.894258,Papyrus,DIN A4 (210 x 297 mm),gruen,250,160
10470331,48.848564,Papier Union,unknown,elfenbein,100,240
12188025,5.1791673,Steinbeis Papier,DIN A4 (210 x 297 mm),pastellblau,500,80
4787412,14.68133,Mondi,DIN A3 (297 x 420 mm),weiss,500,100
7027922,7.2330766,Lyreco,DIN A4 (210 x 297 mm),gruen,500,80
841500,24.533758,Data Copy,DIN A4 (210 x 297 mm),unknown,2500,80
11153766,5.5514636,Staples,DIN A4 (210 x 297 mm),elfenbein,250,160
1591616,12.826789,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,500,100
8346296,36.49305,Papyrus,DIN A4 (210 x 297 mm),naturweiss,2500,unknown
5186447,8.326668,Stora Enso,DIN A3 (297 x 420 mm),weiss,500,80
15114102,6.869167,Lyreco,DIN A4 (210 x 297 mm),gruen,250,160
6535935,12.449999,Carl Berberich,DIN A4 (210 x 297 mm),zitronengelb,500,80
14225460,23.093245,Metsae,DIN A4 (210 x 297 mm),weiss,500,90
10470347,4.32475,Papier Union,unknown,elfenbein,100,170
8313350,25.899998,Schaefer Group,DIN A4 (210 x 297 mm),weiss,500,80
8210101,7.678257,Corona,DIN A4 (210 x 297 mm),unknown,500,80
1673984,12.713861,Igepa,DIN A3 (297 x 420 mm),lavendel,500,80
12802844,7.659585,Clairefontaine,DIN A4 (210 x 297 mm),leuchtgruen,500,80
4149958,5.8814287,Mondi,unknown,weiss,125,300
15214347,17.22,Clairefontaine,DIN A3 (297 x 420 mm),hellgruen,500,80
2519828,14.346362,Clairefontaine,DIN A3 (297 x 420 mm),gruen,500,80
2262230,6.4700007,Lyreco,DIN A4 (210 x 297 mm),dunkelblau,500,80
5781669,4.6619997,HP,DIN A4 (210 x 297 mm),unknown,500,80
11520677,241.29326,Steinbeis Papier,unknown,gruen,500,80
11785447,77.95168,Schaefer Group,DIN A4 (210 x 297 mm),unknown,10000,80
14814805,8.904583,Clairefontaine,DIN A3 (297 x 420 mm),beige,500,80
10629576,13.2290745,Clairefontaine,DIN A3 (297 x 420 mm),unknown,500,80
14978174,105.8331,HP,unknown,weiss,unknown,125
12236145,5.851666,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
1864440,7.8692145,Inapa,DIN A4 (210 x 297 mm),weiss,250,160
2515468,16.183249,Arjowiggins,unknown,perlgrau,100,170
289468,5.324506,RecyStar®,DIN A4 (210 x 297 mm),blau,500,80
863777,14.805081,Clairefontaine,DIN A4 (210 x 297 mm),rosa,500,80
10023354,16.174412,Staples,DIN A4 (210 x 297 mm),korallenrot,250,120
14822404,71.252815,Clairefontaine,unknown,neonorange,2500,80
1233273,9.593501,Arjowiggins,unknown,unknown,100,90
7642764,15.905252,Clairefontaine,unknown,weiss,125,280
9182006,22.06487,Clairefontaine,DIN A4 (210 x 297 mm),pfirsich,2500,80
34471,4.531667,Steinbeis Papier,DIN A4 (210 x 297 mm),unknown,500,80
12897183,10.504241,HP,DIN A4 (210 x 297 mm),weiss,500,90
1073075,6.0740333,Canon,DIN A4 (210 x 297 mm),unknown,20,106
9683259,24.851212,Mondi,DIN A3 (297 x 420 mm),weiss,250,250
11806785,5.185716,Lyreco,DIN A4 (210 x 297 mm),gruen,500,80
2548355,13.536038,Clairefontaine,DIN A3 (297 x 420 mm),blau,250,160
10456078,49.876205,HP,DIN A3 (297 x 420 mm),weiss,20,300
13393210,22.444996,Mondi,DIN A3 (297 x 420 mm),weiss,250,200
748040,8.246667,Lyreco,DIN A4 (210 x 297 mm),orange,250,160
9362782,20.054192,Mondi,DIN A3 (297 x 420 mm),weiss,500,120
8884436,11.043434,Igepa,DIN A4 (210 x 297 mm),hellgrau,250,90
2038296,48.565746,Sigel,DIN A4 (210 x 297 mm),unknown,50,260
12975091,57.591057,Igepa,DIN A2 (420 x 594 mm),kanariengelb,500,80
8476229,9.153786,Igepa,DIN A4 (210 x 297 mm),weiss,125,250
4187378,7.210833,Portucel Soporcel,DIN A4 (210 x 297 mm),gruen,500,80
10767157,17.761497,Clairefontaine,unknown,weiss,500,100
4697492,6.188046,Staples,DIN A4 (210 x 297 mm),gelb,250,160
6111347,9.582398,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,500,80
8629369,4.3089786,Staples,DIN A4 (210 x 297 mm),rosa,250,120
9120692,25.25208,Xerox,DIN SRA3 (320 x 450 mm),weiss,500,115
4644156,15.222193,Igepa,DIN A4 (210 x 297 mm),gruen,500,80
9673066,3.36,Brunnen Baier & Schneider,unknown,unknown,unknown,unknown
12042508,5.162025,Inapa,unknown,unknown,unknown,unknown
9080107,12.449999,Carl Berberich,DIN A4 (210 x 297 mm),gruen,250,160
1304932,5.421417,Staples,DIN A4 (210 x 297 mm),blau,250,160
12603853,2.1083336,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),hellgelb,50,80
13200548,6.673377,Papyrus,DIN A4 (210 x 297 mm),rosa,500,80
3470574,2.6899998,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,75
11842465,5.713848,Lyreco,DIN A4 (210 x 297 mm),elfenbein,500,80
362562,3.36,Brunnen Baier & Schneider,unknown,unknown,unknown,unknown
13237803,3.9600003,HP,DIN A4 (210 x 297 mm),unknown,500,80
14503653,2.9554784,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,250,80
15132838,6.523534,Clairefontaine,unknown,gruen,250,120
739107,5.2797427,Clairefontaine,DIN A4 (210 x 297 mm),unknown,500,80
15901232,17.672,Mondi,DIN A3 (297 x 420 mm),weiss,500,90
10683916,23.572893,Inapa,DIN A3 (297 x 420 mm),weiss,2500,80
11180521,12.933387,Papyrus,DIN A4 (210 x 297 mm),lachs,500,80
11443195,17.807175,Unbekannt,DIN A3 (297 x 420 mm),orange,500,80
6048444,7.0431046,Mondi,DIN A4 (210 x 297 mm),wasserblau,250,160
15406170,7.640009,Papyrus,DIN A3 (297 x 420 mm),weiss,500,80
13014023,5.26375,Clairefontaine,DIN A4 (210 x 297 mm),grau,250,160
1740346,6.174999,Lyreco,DIN A3 (297 x 420 mm),weiss,500,80
3236315,13.467398,Clairefontaine,DIN A3 (297 x 420 mm),weiss,250,160
13310967,5.3662505,Clairefontaine,DIN A4 (210 x 297 mm),goldgelb,500,80
1102838,11.197447,Clairefontaine,DIN A3 (297 x 420 mm),weiss,500,100
5097886,5.3616843,Double A,DIN A3 (297 x 420 mm),weiss,500,70
13019720,9.250001,Clairefontaine,DIN A3 (297 x 420 mm),himmelblau,500,80
6703789,9.719028,Unbekannt,DIN A4 (210 x 297 mm),gelb,250,160
3353020,6.4867997,Mondi,DIN A4 (210 x 297 mm),vanille,500,80
16233040,24.960833,Xerox,DIN A3 (297 x 420 mm),weiss,250,280
5396173,20.964167,Yes,DIN A3 (297 x 420 mm),weiss,500,80
10584262,4.749891,Staples,DIN A4 (210 x 297 mm),chamois,500,80
7475393,2.3480957,SAVE!,DIN A4 (210 x 297 mm),weiss,100000,65
9851154,17.9525,Mondi,DIN A3 (297 x 420 mm),weiss,500,120
8094335,5.1422024,Clairefontaine,DIN A4 (210 x 297 mm),gelb,50,unknown
